budget,original_title,popularity,release_date,runtime,title,revenue,month_release_date,year_release_date,disney_production_company,twenty_century_fox_production_company,warner_bros_production_company,nbcuniversal_production_company,sony_pictures_production_company,paramount_pictures_production_company,top_twenty_keywords,top_twenty_influential_actors,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,status_released,status_rumored,crew_department_actors,crew_department_art,crew_department_camera,crew_department_costume_&_make-up,crew_department_crew,crew_department_directing,crew_department_editing,crew_department_lighting,crew_department_production,crew_department_sound,crew_department_visual_effects,crew_department_writing
65000000,Due Date,11.73956,2010-11-04,95.0,Due Date,211780824,11,2010,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
10000000,Run Fatboy Run,11.840494999999999,2007-09-06,100.0,"Run, Fatboy, Run",33000000,9,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
2000000,Ten Canoes,1.372493,2006-06-29,90.0,Ten Canoes,300000,6,2006,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
9000000,PCU,8.888278,1994-04-29,79.0,PCU,4350774,4,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1
0,Frozen,10.245682,2010-02-05,93.0,Frozen,3065860,2,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
110000000,X2,0.9130959999999999,2003-04-24,133.0,X2,407711549,4,2003,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
14320000,Star!,0.5853970000000001,2068-07-18,176.0,Star!,14000000,7,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Girl with a Pearl Earring,7.008512,2003-08-31,101.0,Girl with a Pearl Earring,31466789,8,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
3500000,The Bronze,5.353826000000001,2016-01-22,108.0,The Bronze,615816,1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
18000000,The Informers,6.675032000000001,2008-11-05,98.0,The Informers,382174,11,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
4000000,Wait Until Dark,6.216637,2067-10-26,108.0,Wait Until Dark,11000000,10,2067,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Frank & Lola,3.8058110000000003,2016-12-09,88.0,Frank & Lola,9188,12,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
0,Police Academy 5: Assignment Miami Beach,10.278957,1988-03-17,90.0,Police Academy 5: Assignment Miami Beach,19510371,3,1988,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Beethoven,9.322716999999999,1992-04-03,87.0,Beethoven,147214049,4,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
25000000,Dark Tide,5.405958,2012-03-28,113.0,Dark Tide,432274,3,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Windwalker,1.178642,1980-12-12,108.0,Windwalker,18,12,1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
0,Holy Hell,1.279443,2016-01-25,100.0,Holy Hell,16905,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
4000000,The Boy Next Door,10.200398,2015-01-23,91.0,The Boy Next Door,52425855,1,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
0,Vigilante,2.6204560000000003,1983-01-04,90.0,Vigilante,5091888,1,1983,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
20000000,Return to Never Land,8.759774,2002-02-14,72.0,Return to Never Land,109862682,2,2002,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,American Cyborg: Steel Warrior,0.56257,1994-01-07,94.0,American Cyborg: Steel Warrior,447784,1,1994,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
63600000,Get Carter,6.047757,2000-10-06,102.0,Get Carter,19412993,10,2000,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
32000000,The Quick and the Dead,7.54701,1995-02-09,107.0,The Quick and the Dead,18552460,2,1995,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1
3500000,Winter Passing,4.456904,2006-02-07,98.0,Winter Passing,113783,2,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,Casual Sex?,1.319188,1988-04-22,88.0,Casual Sex?,12277096,4,1988,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
125000,Your Sister's Sister,10.850569,2011-09-11,90.0,Your Sister's Sister,3200000,9,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
9000000,Rushmore,5.997054,1998-09-17,93.0,Rushmore,17096053,9,1998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
40000000,The Reaping,9.825841,2007-04-05,99.0,The Reaping,62771059,4,2007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1
0,Koyaanisqatsi,8.802715,1982-06-06,87.0,Koyaanisqatsi,1723872,6,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
19000000,The Exorcism of Emily Rose,10.966014999999999,2005-09-09,122.0,The Exorcism of Emily Rose,144216468,9,2005,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
5000000,The Return of the Pink Panther,6.501176999999999,1975-05-21,113.0,The Return of the Pink Panther,41833347,5,1975,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
2000000,Mad Max 2,11.189831,1981-12-24,95.0,Mad Max 2: The Road Warrior,24600832,12,1981,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Police Academy 2: Their First Assignment,9.021668,1985-03-28,87.0,Police Academy 2: Their First Assignment,55600000,3,1985,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,House of Games,5.524866,1987-10-11,102.0,House of Games,2585639,10,1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3500000,Harper,8.55931,2066-02-23,121.0,Harper,12000000,2,2066,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
11000000,Return to the Blue Lagoon,8.929393,1991-08-02,98.0,Return to the Blue Lagoon,2807854,8,1991,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
12468389,A Few Best Men,6.116093,2011-10-14,97.0,A Few Best Men,29007412,10,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
38000000,The Fast and the Furious,1.406181,2001-06-22,106.0,The Fast and the Furious,207283925,6,2001,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
90000000,Supernova,5.496624,2000-01-14,91.0,Supernova,14828081,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
0,Boys Life 2,0.060645000000000004,1997-03-07,74.0,Boys Life 2,532654,3,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
15000000,First Blood,14.778884,1982-10-22,93.0,First Blood,125212904,10,1982,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
32000000,Licence to Kill,11.137888,1989-07-07,133.0,Licence to Kill,156167015,7,1989,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
30000000,Pride and Glory,5.844016000000001,2008-09-09,130.0,Pride and Glory,31148328,9,2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
0,The Magdalene Sisters,5.725912,2002-10-24,119.0,The Magdalene Sisters,20957001,10,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
0,Only the Lonely,10.313689,1991-05-24,104.0,Only the Lonely,21830957,5,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
82500000,Click,9.796552,2006-06-22,107.0,Click,237681299,6,2006,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
14000000,Love's Deadly Triangle: The Texas Cadet Murder,1.36737,1997-02-20,93.0,Love's Deadly Triangle: The Texas Cadet Murder,161001698,2,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5000000,Trailer Park Boys: The Movie,3.172765,2006-10-06,95.0,Trailer Park Boys: The Movie,3833507,10,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
259000,West of Zanzibar,0.722511,2028-11-24,65.0,West of Zanzibar,921000,11,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1
180000000,WALL·E,16.088366,2008-06-22,98.0,WALL·E,521311860,6,2008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4000000,Hellraiser: Bloodline,5.263187,1996-03-08,86.0,Hellraiser: Bloodline,16675000,3,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
40000000,What to Expect When You're Expecting,7.271503,2012-05-17,110.0,What to Expect When You're Expecting,79700000,5,2012,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Absolutely Fabulous: The Movie,6.395748,2016-07-01,91.0,Absolutely Fabulous: The Movie,37915971,7,2016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Revenge of the Ninja,13.762328,1983-09-07,90.0,Revenge of the Ninja,13168027,9,1983,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
4500000,Life During Wartime,3.3113919999999997,2009-10-10,97.0,Life During Wartime,744816,10,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
7000000,Cameron's Closet,0.8614729999999999,1988-12-02,87.0,Cameron's Closet,136203,12,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
60000000,The Sentinel,12.915358,2006-04-19,108.0,The Sentinel,77920346,4,2006,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
24000000,Ready to Rumble,3.6929800000000004,2000-04-07,107.0,Ready to Rumble,12372410,4,2000,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
12600000,The Drop,11.695036,2014-09-12,106.0,The Drop,19054534,9,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
85000000,Charlotte's Web,10.254314,2006-12-15,97.0,Charlotte's Web,144000000,12,2006,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
10000000,Earth Girls Are Easy,11.509677,1988-09-08,100.0,Earth Girls Are Easy,3916303,9,1988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
55000000,Free Birds,7.7132309999999995,2013-10-30,91.0,Free Birds,110000000,10,2013,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
75000000,The Simpsons Movie,14.302910999999998,2007-07-25,87.0,The Simpsons Movie,527068851,7,2007,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
2000000,Captive,5.396271,2015-09-17,97.0,Captive,2801508,9,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,One False Move,3.14325,1992-05-08,105.0,One False Move,1543112,5,1992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
15000000,Mighty Morphin Power Rangers: The Movie,7.024227000000001,1995-06-30,92.0,Mighty Morphin Power Rangers: The Movie,66000000,6,1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Brainscan,8.096719,1994-04-22,96.0,Brainscan,4352094,4,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
100000000,Hidalgo,8.140709,2004-03-05,136.0,Hidalgo,108103450,3,2004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
22000000,An American Werewolf in Paris,7.145784,1997-12-25,105.0,An American Werewolf in Paris,26570463,12,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
7000000,Jaws,19.726114000000003,1975-06-18,124.0,Jaws,470654000,6,1975,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Father Hood,2.011108,1993-08-27,95.0,Father Hood,3418141,8,1993,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,The Iceman,13.132126999999999,2012-09-01,105.0,The Iceman,1969193,9,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1
10000000,Stripes,11.341505,1981-06-25,106.0,Stripes,85300000,6,1981,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Love Potion No. 9,8.358541,1992-11-13,97.0,Love Potion No. 9,754935,11,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
49000000,Basic Instinct,16.628427,1992-03-20,127.0,Basic Instinct,352927224,3,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Gary Gulman: It's About Time,0.410738,2016-05-01,53.0,Gary Gulman: It's About Time,500,5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,Ned Kelly,11.478361,2003-03-22,110.0,Ned Kelly,6585516,3,2003,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
50000000,Drive Angry,7.668829,2011-02-24,105.0,Drive Angry,28931401,2,2011,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
7500000,An Education,8.593196,2009-10-29,100.0,An Education,26096852,10,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
6244087,The Wild Bunch,11.722424,2069-06-17,145.0,The Wild Bunch,638641,6,2069,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
14000000,Jefferson in Paris,1.596058,1995-03-31,139.0,Jefferson in Paris,2474000,3,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
110000000,Around the World in 80 Days,7.8250720000000005,2004-06-16,120.0,Around the World in 80 Days,72178895,6,2004,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
800000,Ruby in Paradise,0.941994,1993-10-08,114.0,Ruby in Paradise,1001437,10,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
30000000,The Lost City of Z,21.791110999999997,2016-10-15,140.0,The Lost City of Z,8574339,10,2016,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,The Last Mimzy,6.183051,2007-02-09,94.0,The Last Mimzy,27297451,2,2007,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
15000000,Bordello of Blood,3.4504019999999995,1996-08-16,87.0,Bordello of Blood,5600000,8,1996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
22000000,Ghost,11.945397,1990-07-12,127.0,Ghost,505000000,7,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
20000000,Drumline,5.270187,2002-12-13,118.0,Drumline,57588485,12,2002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
0,Gang Related,2.592927,1997-10-08,102.0,Gang Related,5790448,10,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Home for the Holidays,8.416802,1995-11-02,103.0,Home for the Holidays,17519169,11,1995,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Love at First Bite,2.7384209999999998,1979-04-26,96.0,Love at First Bite,43885000,4,1979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
19000000,Sex Drive,9.106146,2008-10-16,109.0,Sex Drive,18755936,10,2008,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
23000000,The Mask,14.134879999999999,1994-07-29,101.0,The Mask,351583407,7,1994,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
102000000,Swordfish,9.646208,2001-06-07,99.0,Swordfish,147080413,6,2001,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
7920000,Death on the Nile,11.162277,1978-10-06,140.0,Death on the Nile,14560084,10,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
98000000,Cutthroat Island,7.284477000000001,1995-12-22,119.0,Cutthroat Island,10017322,12,1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1
8500000,Club Dread,6.57613,2004-02-27,104.0,Club Dread,5001655,2,2004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
11178,Bwakaw,0.079287,2012-09-05,104.0,Voracious,34659,9,2012,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
9500000,Bad Words,5.8471660000000005,2013-09-06,88.0,Bad Words,7800000,9,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
55000000,Everest,10.758754,2015-09-10,121.0,Everest,203427584,9,2015,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1000000,Love Me Tender,1.1575819999999999,2056-11-15,89.0,Love Me Tender,9000000,11,2056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1
50000000,RV,11.511424,2006-04-28,99.0,RV,87528173,4,2006,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
10000000,Cherry 2000,2.8497790000000003,1987-11-12,99.0,Cherry 2000,14000,11,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
15000000,25th Hour,10.271871,2002-12-16,135.0,25th Hour,13060843,12,2002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
